Series Name,Series Code,Country Name,Country Code,1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.11507326,21.53849655,22.18617038,23.70281006,25.33376542,27.0814956,28.91626202,30.84376594,32.84512248,34.91786715,37.06691711,39.2829621,41.56121005,43.90051086,46.29904165,48.75223893,51.25724761,53.80613232,56.39855812,59.00498121,60.14562004,..
People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.47180238,61.2987635,61.53244873,61.7676392,62.12889082,62.49854822,62.83259979,63.2463557,63.66241822,64.18144629,64.6966835,65.2063861,65.69942836,66.18208031,66.65462433,67.15308695,67.64853207,68.13036769,68.59409601,69.04250857,69.83739982,..
People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85.18201461,83.58363085,83.73406949,83.85625559,84.17107418,84.51154839,84.89172751,85.29259672,85.70901153,86.13847536,86.57220334,86.98450634,87.43242642,87.88239475,88.32264483,88.7744212,89.21862777,89.59522252,89.90165821,90.1174921,90.25129158,..
People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87.87333935,87.90664924,87.94922038,87.9884727,88.15358679,88.34970925,88.55438051,88.76285332,88.97805896,89.19023428,89.40442677,89.59838004,89.8309546,90.07226979,90.31323831,90.55858109,90.80847569,91.0046895,91.15884136,91.23000857,91.30726042,..
People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.18487882,15.61494824,16.03987817,16.8083294,17.6282319,18.38357252,19.21145282,20.05463738,20.90740071,21.77409433,22.65566014,23.55396123,24.60556698,25.67567546,26.76649846,27.8792493,29.01503241,30.31249114,31.55379947,32.81450328,34.08215539,..
People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.78227459,29.84602245,30.8266245,31.74107539,32.6194156,33.49957206,34.41299032,35.3037404,36.21014073,37.09667823,37.97845084,38.76771056,..
People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,North America,NAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.80104425,74.95917796,75.11048675,75.29875902,75.48678761,75.65337574,75.81997427,75.98753007,76.15424715,76.32016688,76.78037277,77.24196023,77.70117055,78.16145526,78.62216378,79.03105091,79.43920091,79.84782268,80.25533826,80.66327707,81.05425373,..
People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,South Asia,SAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.061379074,10.1775599,11.39062408,13.14092207,15.29181019,17.07868209,18.8615576,20.70741059,22.55774575,24.41308015,26.27363409,28.13908238,30.00904878,31.8827335,33.75960759,35.63921626,37.52129923,39.40525658,41.20356074,42.98776694,44.78040243,..
People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.33408494,14.58703713,14.91395058,15.2520135,15.59130838,15.97366856,16.35553193,16.73257448,17.1286907,17.50532346,17.88885463,18.12652537,18.50681285,18.88842358,19.27223392,19.65921825,20.04786429,20.43409074,20.71300279,21.04170695,21.28087062,..
"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.20693869,11.41316367,12.07530837,12.89422345,13.85296721,14.94368035,16.15705724,17.49252974,18.91996254,20.4396241,22.06318613,23.80646413,25.65523474,27.59625468,29.62636347,31.74122471,33.93846987,36.21208771,38.56328142,40.93842381,42.54098135,..
"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,North America,NAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,South Asia,SAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.183874245,5.374874078,6.652163037,8.680454614,11.278481,13.50795031,15.74295378,18.00099923,20.27552853,22.56780261,24.87826124,27.20669588,29.55279252,31.91604868,34.29627586,36.69344067,39.10748756,41.53820514,43.97455475,46.41458017,48.89276043,..
"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.3739789,13.59992547,13.89507878,14.20221072,14.50661829,14.8536723,15.19793107,15.53981797,15.89148629,16.24260983,16.59299642,16.74654185,17.08564525,17.42329967,17.76000808,18.09725913,18.4330367,18.7645094,18.96307429,19.23890732,19.422178,..
"People using safely managed sanitation services, urban  (% of urban population)",SH.STA.SMSS.UR.ZS,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.15996344,35.31770021,35.35259385,37.1681612,39.01776212,40.92598829,42.86515476,44.84514227,46.85358293,48.89184588,50.9619676,53.08650036,55.24287543,57.42778157,59.64160172,61.88322422,64.15184489,66.44273228,68.76277333,71.10208695,71.53877003,..
"People using safely managed sanitation services, urban  (% of urban population)",SH.STA.SMSS.UR.ZS,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.96411695,70.12895025,70.31049827,70.48617365,70.79555668,71.10746181,71.37872315,71.70837466,72.04013433,72.5554272,73.07745259,73.60308398,74.12342898,74.63395568,75.13349782,75.64826147,76.15115951,76.64515228,77.12364378,77.27389353,77.39876533,..
"People using safely managed sanitation services, urban  (% of urban population)",SH.STA.SMSS.UR.ZS,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"People using safely managed sanitation services, urban  (% of urban population)",SH.STA.SMSS.UR.ZS,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"People using safely managed sanitation services, urban  (% of urban population)",SH.STA.SMSS.UR.ZS,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.39446897,19.85354285,20.30948056,21.17450519,22.10013049,22.80696524,23.72542065,24.65594563,25.59201737,26.53827459,27.49446061,28.46420981,29.61829481,30.79029162,31.98190766,33.19540776,34.43271627,35.69100014,36.97796616,38.27789492,39.57731233,..
"People using safely managed sanitation services, urban  (% of urban population)",SH.STA.SMSS.UR.ZS,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.7440209,30.99583205,31.79517832,32.29694027,32.84814947,33.8399761,34.89829136,36.03520352,37.17831404,38.31202399,39.3676904,40.31472814,41.17110342,41.99311708,42.81230462,43.66492841,44.46957716,45.28876031,46.06908271,46.83430557,47.45861171,..
"People using safely managed sanitation services, urban  (% of urban population)",SH.STA.SMSS.UR.ZS,North America,NAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.466253,90.5227374,90.58347374,90.68310528,90.78174675,90.85919795,90.93557228,91.00894351,91.08166914,91.15391172,91.3238913,91.49440204,91.66770018,91.84111834,92.01467172,92.12888704,92.24298444,92.35683915,92.47038797,92.58375016,92.68016503,..
"People using safely managed sanitation services, urban  (% of urban population)",SH.STA.SMSS.UR.ZS,South Asia,SAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.99714186,22.74222025,23.58025787,24.42392717,25.27326197,25.80984703,26.35845586,27.10318629,27.85941313,28.62704199,29.40614093,30.19665791,30.99847822,31.81175771,32.63665109,33.47326213,34.32229269,35.18386564,35.82364153,36.46334125,37.10500516,..
"People using safely managed sanitation services, urban  (% of urban population)",SH.STA.SMSS.UR.ZS,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.42258445,16.69192516,17.04273413,17.40101137,17.76645433,18.1727641,18.58162981,18.98341797,19.41102537,19.7823623,20.17280908,20.52484247,20.92277425,21.32497962,21.73232682,22.14471949,22.56131315,22.97585246,23.3186123,23.66699986,23.92786617,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,North America,NAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,South Asia,SAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60.46706848,60.87238373,61.62454099,62.38409481,63.13683507,63.89223466,64.65099101,65.41342344,66.1799239,66.95001849,67.7231,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.45988301,24.86803432,24.96919425,24.32980838,24.70455353,25.17125914,25.29057288,25.46920083,25.546312,25.38221577,..
"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,North America,NAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,South Asia,SAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.41017589,52.79232634,53.61649464,54.44963725,55.27610633,56.10695575,56.9435239,57.7865311,58.63647231,59.49309968,60.3559822,..
"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.23344469,17.37699165,16.88287383,17.08165147,17.49299411,17.60835036,17.77024453,17.84473104,17.81082385,..
"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,North America,NAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,South Asia,SAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78.42217368,78.57108079,78.85975671,79.15805841,79.45647236,79.76088787,80.07096189,80.38614302,80.70631374,81.03096823,81.35961625,..
"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.0352631,37.96683097,36.68642812,37.08401866,37.56709243,37.61464613,37.79499525,37.79737177,37.45659763,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.923547191,..,..,..,..,..,..,..,..,..,1.191696567,..,..,..,..,..,..,..,..,..,1.29486367,..,..,..,..,..,..,1.68204626,..,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.12251911,..,..,..,..,..,..,..,..,..,4.125408823,..,..,..,..,..,..,..,..,..,4.474760227,..,..,..,..,..,..,4.306934809,..,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.950001301,..,..,..,..,..,..,..,..,..,3.984204256,..,..,..,..,..,..,..,..,..,4.455015856,..,..,..,..,..,..,4.926259585,..,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.138226021,..,..,..,..,..,..,..,..,..,4.456831087,..,..,..,..,..,..,..,..,..,4.972549963,..,..,..,..,..,..,5.457797956,..,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.23473153,..,..,..,..,..,..,..,..,..,1.931285019,..,..,..,..,..,..,..,..,..,2.257550638,..,..,..,..,..,..,2.982284247,..,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.697061861,..,..,..,..,..,..,..,..,..,1.385873804,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.404185548,..,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,North America,NAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.829956429,..,..,..,..,..,..,..,..,..,2.524844051,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.587321402,..,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,South Asia,SAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.004866921,..,..,..,..,..,..,..,..,..,0.497620575,..,..,..,..,..,..,..,..,..,0.659776814,..,..,..,..,..,..,0.911886747,..,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.141911117,..,..,..,..,..,..,..,..,..,0.124788912,..,..,..,..,..,..,..,..,..,0.189111254,..,..,..,..,..,..,0.209351281,..,..,..,..
"Population ages 00-04, female",SP.POP.0004.FE,East Asia & Pacific,EAS,101184602,100522038,99085587,97086413,94017579,90833617,87839180,85351458,83509705,81307484,81016575,82050875,83762073,85825276,89387459,92754275,95569612,97287892,97655056,98692948,96028830,91051383,85902347,82075873,75793477,73569775,74150278,75191753,75125031,76553547,76156505,74443565,72696550,71801561,71080574,70882636,71204533,71674089,72095435,72699904,73363381,73945273,74377073,74601803,74914478,74733230,74140975,73365990,72546896,71327895
"Population ages 00-04, female",SP.POP.0004.FE,Europe & Central Asia,ECS,31226865,31272148,31333406,31323599,31460843,31393367,31194548,31004545,30936203,30920044,30989210,31125625,31272563,31376498,31550835,31625288,31583416,31397190,31041010,30679682,30013650,29155300,28246446,27407954,26349028,25649116,25213338,24886629,24572629,24427908,24280354,24161232,24141931,24270155,24563350,24926607,25345053,25751590,26133384,26651695,26973547,27154711,27259581,27335654,27281748,27213792,27127338,26982711,26737371,26341776
"Population ages 00-04, female",SP.POP.0004.FE,European Union,EUU,15330348,15124894,14915024,14734241,14500958,14336470,14217830,14098589,13954401,13869955,13716169,13515112,13314285,13149551,12997892,12883019,12793428,12695044,12566586,12458995,12280746,12063823,11832321,11611906,11353457,11151876,10996392,10874634,10770918,10691445,10649372,10646381,10674801,10728790,10839957,10962086,11075477,11144565,11155468,11204634,11138564,10989007,10828699,10713746,10543391,10481319,10499711,10515491,10476652,10428999
"Population ages 00-04, female",SP.POP.0004.FE,Euro area,EMU,11276914,11079331,10880975,10670665,10413121,10191236,9997493,9823460,9668433,9573410,9471880,9367878,9266543,9176940,9142211,9069902,8978492,8889379,8812417,8730451,8648080,8566345,8479902,8391822,8287760,8213149,8158039,8122302,8107632,8114350,8132627,8161482,8199998,8242148,8306235,8371064,8422318,8438518,8424667,8425786,8384826,8304989,8215300,8142669,8060643,8009534,7987968,7960606,7912443,7843660
"Population ages 00-04, female",SP.POP.0004.FE,Latin America & Caribbean,LCN,22870007,23141985,23429641,23733792,24080959,24436799,24797133,25154887,25508867,25923862,26249466,26504744,26717923,26918629,27141028,27295561,27404668,27490427,27571917,27634983,27697998,27756940,27802000,27828430,27867484,27875846,27854049,27802617,27721724,27639228,27508780,27341076,27151550,26954306,26742497,26524962,26313413,26125444,25969988,25836124,25767487,25739897,25712474,25659209,25674531,25602646,25467342,25313735,25172824,25029002
"Population ages 00-04, female",SP.POP.0004.FE,Middle East & North Africa,MEA,12347159,12604173,12878180,13203904,13580600,13972277,14392947,14862744,15402357,16018984,16633223,17233636,17790586,18286343,18822406,19187519,19404697,19507988,19725880,19709590,19478241,19285280,19063955,18932019,18652872,18475083,18372632,18311126,18258315,18270171,18294578,18345672,18461745,18677591,18993566,19358972,19776886,20243436,20749234,21335330,21940023,22528787,23046121,23459425,23923136,24142956,24188528,24163334,24145898,23967729
"Population ages 00-04, female",SP.POP.0004.FE,North America,NAC,8961205,8896024,8859601,8821752,8861405,8850283,8810904,8793658,8825795,8920716,9042592,9187707,9338331,9489867,9692688,9854895,9986591,10110887,10246914,10421968,10571560,10681959,10743160,10766300,10812327,10749169,10622745,10510822,10453929,10326477,10358545,10488508,10641564,10759128,11032042,11166034,11193699,11165919,11133640,11132734,11045673,10911091,10781724,10680321,10508930,10455566,10483496,10534340,10615564,10644663
"Population ages 00-04, female",SP.POP.0004.FE,South Asia,SAS,57707791,58666928,59650752,60763897,62174532,63366532,64454389,65580871,66877430,68435565,69913991,71333208,72674800,73964947,75522418,76593687,77330677,77943045,78618949,79321638,79874773,80352555,80802697,81273829,81810733,82306913,82762360,83172190,83560731,84213701,84559258,84693211,84754834,84863422,85110332,85280072,85359509,85260526,84943364,84683939,83921548,82878951,81900812,81233001,80414453,80264692,80566975,80925916,81082732,81680641
