Series Name,Series Code,Country Name,Country Code,1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
"Number of under-five deaths, female",SH.DTH.MORT.FE,High income,HIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72845,69341,65774,62228,58795,55463,52368,49585,47267,45161,43405,41925,40725,39691,38900,38147,37470,36731,35943,35006,34091,33193,32184,31273,30496,29744,29054,28371,27743,27215,26661,..
"Number of under-five deaths, male",SH.DTH.MORT.MA,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1913887,1909740,1904963,1902860,1916067,1883017,1870485,1853025,1830320,1802458,1768221,1727495,1682783,1636486,1589545,1543856,1499341,1455129,1429360,1371142,1351670,1296073,1260902,1227077,1197581,1171711,1143342,1118600,1096858,1075565,1054428,..
"Number of under-five deaths, male",SH.DTH.MORT.MA,OECD members,OED,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,209503,199405,189384,179476,169968,160892,152364,144385,136957,130219,123975,118286,113035,108277,103812,99682,95776,92100,88565,85190,81881,78768,75850,73262,70791,68366,66199,64148,62200,60269,58331,..
"Number of under-five deaths, male",SH.DTH.MORT.MA,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1228686,1237952,1246985,1258633,1285487,1265896,1267009,1263596,1255377,1242872,1225696,1203897,1179140,1153019,1126230,1100093,1074672,1048795,1023578,999147,976757,954377,936990,917665,899501,880856,861108,840390,825988,811498,797623,..
"Number of under-five deaths, male",SH.DTH.MORT.MA,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4041588,3967915,3892299,3815878,3737841,3655763,3572866,3484469,3397537,3308775,3210592,3113795,3016422,2923601,2856481,2747056,2661041,2571031,2501032,2400491,2333794,2238111,2164594,2095376,2031162,1971515,1912788,1857655,1802028,1750685,1699047,..
"Number of under-five deaths, male",SH.DTH.MORT.MA,Middle income,MIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5265760,5135648,4993650,4846892,4700013,4554226,4413342,4273231,4137377,4002395,3859126,3720104,3581991,3451725,3351289,3211014,3097434,2980538,2885194,2760702,2671784,2556183,2464411,2379602,2300316,2225409,2154638,2084289,2015151,1951477,1888602,..
"Number of under-five deaths, male",SH.DTH.MORT.MA,Upper middle income,UMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1265057,1208875,1142762,1072603,1003735,939961,882004,830506,781725,735405,689765,646171,603544,564147,528799,496017,466728,438715,412381,387280,364014,343735,325041,308522,292811,277556,264881,249623,236563,224085,212237,..
"Number of under-five deaths, male",SH.DTH.MORT.MA,High income,HIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93741,89217,84372,79576,74850,70401,66295,62671,59447,56842,54592,52763,51267,50076,48963,47980,46998,46012,44929,43805,42526,41312,40034,38929,37861,36927,36079,35341,34654,33967,33190,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.553029064,..,..,..,..,..,..,0.752184658,..,..,..,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,OECD members,OED,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.346324563,..,..,..,..,..,..,..,..,..,8.93570963,..,..,..,..,..,..,10.42423733,..,..,..,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.799870486,..,..,..,..,..,..,0.905686672,..,..,..,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.270474786,..,..,..,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,Middle income,MIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.922834219,..,..,..,..,..,..,..,..,..,1.639844293,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.716429231,..,..,..,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,Upper middle income,UMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.133481815,..,..,..,..,..,..,..,..,..,1.683654075,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.303440378,..,..,..,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,High income,HIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.113300083,..,..,..,..,..,..,..,..,..,9.712465141,..,..,..,..,..,..,11.42865889,..,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.64052412,51.22232694,53.01293898,52.47874302,51.08461753,50.15261436,48.27472021,49.71540134,48.96657216,46.8390812,48.4406555,47.86944482,47.33427623,48.94520578,48.46774017,50.9121909,51.46724505,52.03426906,49.87697177,50.66466838,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,OECD members,OED,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.62957684,16.16421177,16.04308734,16.02530329,15.94934842,15.82056168,15.82038709,15.81897686,15.56813139,14.83447993,14.78293975,14.66380081,14.69999002,14.71239381,14.56912554,14.31127907,14.16042386,14.07319877,14.06149935,13.85534986,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.54459272,49.88602337,51.25450713,50.54524411,49.98324271,49.5920509,50.96410002,52.35361498,52.45764218,48.9843824,49.96105361,49.60009697,48.63434743,50.2937926,47.61004165,48.65620126,48.27104868,49.79037687,42.95699671,43.21143292,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58.68767185,58.93680519,58.77930055,58.9576636,58.2288445,58.84444041,57.32440361,56.49422041,55.89776233,55.11256822,56.78996138,54.98057523,53.90292354,55.03001781,52.78093599,52.79404955,51.90360137,48.94222526,48.00023689,48.17347869,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Middle income,MIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.78206298,46.61779593,47.31055446,46.49609196,45.23380752,45.08741286,43.62685731,41.7628035,39.93867887,38.89573327,38.10887728,37.4241785,37.39875585,37.23560816,36.39290216,35.89591428,36.41705399,35.33591616,35.33510599,35.15373415,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Upper middle income,UMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.2231386,43.23955254,43.96816895,42.81458972,41.48986725,41.17871342,39.76421257,37.63722879,35.75084032,34.62758256,33.11763426,32.86192921,33.20137709,32.90294094,32.51067462,31.75710518,32.43441779,32.22981306,32.4746365,32.17303974,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,High income,HIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.21609812,15.70567847,15.60123768,15.5878465,15.5413792,15.33551108,15.33573893,15.34005585,15.19706482,14.56115974,14.51974606,14.43622124,14.44582972,14.43236592,14.27779224,14.05860073,13.9621415,13.84284544,13.83639839,13.63031877,..,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.18095603,6.176581958,6.909057347,7.838033284,9.024249036,9.958970863,11.27299616,13.71418824,15.7278627,15.54629856,16.6451615,18.96448707,19.0018276,21.53961365,22.2770005,23.65521267,23.4084981,24.91088792,21.48385378,21.69329042,..,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,OECD members,OED,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,357.7299768,360.1176466,386.8369149,438.0882918,480.3316777,502.2005145,529.2266489,574.9079701,605.3857751,582.8665736,599.8631879,638.4659352,641.534983,646.4408345,656.8097001,622.541002,635.2290717,652.4076735,683.4450762,685.9993102,..,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.793171973,6.983937169,7.6406828,8.491031076,9.780931371,11.12966511,13.52171787,16.53652724,18.68305706,18.02474111,18.76876055,20.64323355,19.55047203,21.68724053,21.06581051,21.93115742,21.04397537,22.48595761,15.46698386,15.07218478,..,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.45638406,15.33972579,15.79746079,17.98094919,20.06669787,23.5536588,26.26927768,30.82590207,34.54702048,34.98617635,41.7895375,45.98790648,47.07749276,49.616508,47.49567003,46.46077907,46.655148,43.6351557,44.4202955,46.51685191,..,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Middle income,MIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.65512168,29.96870799,30.06975982,33.15862826,37.32819669,43.88032905,49.09849916,56.50378757,64.63655747,64.70464539,73.04479376,83.57497263,89.07021429,95.07980595,95.10491672,89.5381954,89.49437573,95.08138687,99.79887009,102.8037819,..,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Upper middle income,UMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.81780062,46.77625084,46.62345849,50.73038259,57.49770695,67.84777008,76.2615268,87.33321154,101.0801919,101.0095355,111.730583,130.4571706,141.9453717,152.7086162,155.8595285,144.8909791,144.9196407,162.0823097,172.4543431,177.3293443,..,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,High income,HIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,389.2310789,390.8596086,420.4929357,476.9560862,523.8689297,544.5786653,573.8640086,623.2790415,661.1612828,642.0458528,660.3412228,705.5428729,708.1521017,712.7483057,725.630191,691.3355091,709.6727232,728.9735472,765.9700758,769.1729672,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.88090232,23.93736018,27.1108308,29.79762611,32.24626725,34.36734453,37.08546045,41.28896709,43.15597751,44.80557249,45.3987564,47.95568252,48.2937939,54.651933,57.19825231,61.83565882,62.8090038,63.47497975,64.26070826,66.80770098,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,OECD members,OED,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,390.4308022,407.1133826,432.6887752,460.6092805,485.5681086,506.8814066,540.8647577,568.0806858,585.6700916,586.0015996,597.4052629,616.643957,641.076094,661.2236662,678.5007173,701.2315848,728.7260116,749.0669637,781.3287798,803.5922702,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.05382392,24.91687651,29.02317723,31.8585047,33.86554724,36.46750812,41.36850282,45.7103634,46.61051948,48.16528122,47.70468688,49.86093392,46.12241512,50.57834671,50.05050183,51.67148432,52.18251709,51.19009956,48.19136072,49.71943208,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.73844036,72.00808646,73.04304768,80.60499516,84.48238606,93.49670175,97.68837644,102.7797665,106.1768378,112.3185202,118.3759128,120.3484558,126.0568605,139.1813015,135.6542437,139.0172772,143.3710323,132.7531509,136.4712045,140.0039744,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Middle income,MIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.02459561,96.38922679,100.5370443,108.3072003,114.1430952,125.1042521,132.3372657,137.515633,143.7827845,153.7654884,156.2905294,162.6986136,174.5480405,188.2307567,189.1585294,192.1712471,199.7720007,201.539069,211.8027844,222.4273533,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Upper middle income,UMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,114.5316458,124.4012276,132.4259036,140.3790566,148.8006868,162.3731255,173.5637586,179.2202647,189.3300915,204.3982321,203.2188558,215.5217968,235.6057354,250.4053431,257.4358565,260.4720052,272.7434052,291.1223074,310.636162,331.5583483,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,High income,HIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,421.843602,439.8345498,469.3405813,496.1950055,523.0162428,541.6971084,577.2191932,606.1651969,629.8857264,634.7407898,649.6774898,672.0148247,697.2988551,718.8313382,737.8820819,764.0311235,794.7334563,817.4529106,854.6931635,881.2109213,..,..
People practicing open defecation (% of population),SH.STA.ODFC.ZS,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.17086791,34.24198844,33.27703477,32.26742636,31.26578192,30.17716622,29.10205469,28.06550914,26.98730308,25.91341977,24.84390349,24.32293958,23.27366744,22.23213449,21.19570846,20.16506094,19.1396702,18.04162437,17.13061769,16.3631819,15.66374689,..
People practicing open defecation (% of population),SH.STA.ODFC.ZS,OECD members,OED,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.137075523,1.085839811,1.03328503,0.980856899,0.927507355,0.875725042,0.824000721,0.772451079,0.720796327,0.66963374,0.618731452,0.56850057,0.517510683,0.466295688,0.415768287,0.362001861,0.31371287,0.263904138,0.215793043,0.147802536,0.114741587,..
People practicing open defecation (% of population),SH.STA.ODFC.ZS,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.36930731,39.51425083,36.39838782,35.49402665,34.58034758,33.50305093,32.41498797,31.37293799,30.26101129,29.1700166,28.10337844,27.86110327,26.8460033,25.84096457,24.82686187,23.79813891,22.75681217,22.18991092,21.2353528,20.28977069,19.39074263,..
People practicing open defecation (% of population),SH.STA.ODFC.ZS,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.39885404,42.65065458,40.87091197,39.09427573,37.32487629,35.5613466,33.80709876,32.06190219,30.3226466,28.58773221,26.85483637,25.13026265,23.41230549,21.70912538,20.02157553,18.35042098,16.69588952,15.46945839,13.84068391,12.27400933,10.74446032,..
People practicing open defecation (% of population),SH.STA.ODFC.ZS,Middle income,MIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.52469996,24.61166484,23.64743744,22.67589782,21.70181266,20.72435571,19.60253584,18.6347448,17.64299387,16.6690597,15.69180716,14.70990426,13.72143449,12.73759669,11.75672259,10.85907963,9.886964167,9.114255488,8.162583134,7.242259417,6.361527678,..
People practicing open defecation (% of population),SH.STA.ODFC.ZS,Upper middle income,UMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.71702384,3.580297012,3.37317205,3.168841957,2.967624696,2.77006372,2.563844584,2.382561283,2.201620178,2.029137886,1.860694696,1.695604363,1.535661905,1.380523309,1.2237415,1.070804166,0.928670409,0.803024898,0.672154145,0.542204981,0.447969857,..
People practicing open defecation (% of population),SH.STA.ODFC.ZS,High income,HIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.069771219,0.073744897,0.07101562,0.068537007,0.064727109,0.061971131,0.058227025,0.055326496,0.051593204,0.047919782,0.044288738,0.040635089,0.036858002,0.032582228,0.029517273,0.022922282,0.021129597,0.017762919,0.01702079,0.016178614,0.015512362,..
"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43.45611845,42.47891932,41.46288037,40.39180012,39.32403778,38.16817784,37.01928363,35.89606767,34.73746484,33.57752519,32.41590344,31.87856269,30.73629307,29.59456428,28.45101777,27.30597419,26.15834336,24.9023181,23.84937689,22.94733361,22.10645145,..
"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,OECD members,OED,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.927655927,3.770374185,3.609724471,3.447158184,3.282764245,3.118014418,2.952848384,2.786416847,2.618671177,2.451245783,2.283473864,2.116977532,1.94499892,1.770190452,1.597579325,1.42587593,1.254623633,1.072784386,0.903310647,0.733180028,0.560412725,..
"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.60880758,49.68302861,47.10519833,46.04377498,44.97077615,43.73537088,42.48697428,41.26257568,39.9911613,38.73609225,37.49797946,37.13887834,35.92934984,34.7302826,33.52256502,32.32404153,31.10766844,30.27872596,29.14201515,28.01192954,26.91472061,..
"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60.10953645,58.00203374,55.85855095,53.71189517,51.56074953,49.403173,47.24263636,45.07638847,42.90355633,40.72221782,38.52949045,36.33068412,34.1290218,31.92261071,29.71895431,27.51871993,25.32288549,23.41579062,21.24887407,19.14417218,17.06563624,..
"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,Middle income,MIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.44532921,37.40176234,36.28041471,35.13695474,33.97344102,32.78600423,31.53678036,30.30049753,29.03798185,27.74777653,26.42998343,25.07110512,23.67632032,22.25893204,20.81980407,19.38749118,17.92092395,16.62693965,15.15328196,13.70485829,12.27368321,..
"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,Upper middle income,UMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.238108451,6.114433684,5.852620452,5.589213783,5.324016467,5.05704564,4.797402049,4.525709651,4.25246954,3.977258231,3.699626499,3.415862506,3.127355033,2.83795141,2.530213516,2.218281291,1.925319911,1.645112605,1.35679818,1.067151926,0.795015633,..
"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,High income,HIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.173224249,0.198368539,0.19528575,0.192638449,0.189548559,0.185853326,0.177409837,0.168969368,0.160573406,0.152322682,0.144113988,0.135607432,0.126382999,0.115449327,0.109576705,0.107313111,0.104961666,0.088641747,0.087607551,0.086667829,0.085717346,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.45640905,10.17526921,9.880392413,9.56558376,9.248666193,8.8387968,8.429162599,8.022979035,7.62688006,7.231254302,6.834992797,6.674933993,6.252080679,5.831399058,5.411425571,4.992919665,4.576132368,4.125235764,3.822091139,3.630569539,3.499265712,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,OECD members,OED,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.497324568,0.477847329,0.457214605,0.436208053,0.41308274,0.391645993,0.369956452,0.347928661,0.325577796,0.303033752,0.280203965,0.257327242,0.23367231,0.209591671,0.185163406,0.15494216,0.132127045,0.109111603,0.084574054,0.030068249,0.027115918,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.74375985,10.53363249,9.068051223,8.886636274,8.698630611,8.363308733,8.024150533,7.683493259,7.359782964,7.03987025,6.728042761,6.801870347,6.470542402,6.138453488,5.798663941,5.441685195,5.079817249,4.660521415,4.436582353,4.208397421,4.033009424,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.70277555,13.12309563,12.54206149,11.95412954,11.36309493,10.76844009,10.1709556,9.571721726,8.970082932,8.36580604,7.757619545,7.148215119,6.528537651,5.922058445,5.316792428,4.712377285,4.108036615,3.513276787,2.925329678,2.366867748,1.825385102,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Middle income,MIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.597995281,6.317708313,6.037974608,5.754884087,5.469963932,5.183794807,4.895112174,4.614946917,4.333455402,4.050719141,3.76645433,3.48088617,3.190512463,2.905843054,2.621657772,2.337692578,2.053221444,1.773576942,1.496169732,1.227838333,0.975653771,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Upper middle income,UMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.084346652,1.02946646,0.974127883,0.919495842,0.864359318,0.810160537,0.75349998,0.711747956,0.670962532,0.630964001,0.591912032,0.552342236,0.515707376,0.480017252,0.44548909,0.411577945,0.378607908,0.348821787,0.317792329,0.281914332,0.26384199,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,High income,HIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.060397083,0.056706784,0.054038814,0.051254546,0.046373231,0.043454632,0.040380002,0.037288979,0.034186019,0.03109464,0.027997533,0.024914671,0.021744658,0.018253085,0.015206832,0.005410208,0.00493021,0.004450327,0.003922665,0.003435745,0.002938651,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.65842573,51.35624406,52.11422681,52.89716352,53.68186656,54.5223675,55.35214498,56.16736379,57.02694447,57.88668682,58.74717102,59.38875287,60.22777204,61.07286371,61.92659081,62.79028594,63.6580904,64.52392725,65.34820419,66.16555893,66.84087693,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,OECD members,OED,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.39671415,97.49668109,97.66361358,97.76955564,97.87573997,98.19653963,98.2805059,98.3684042,98.45473083,98.53071022,98.6334982,98.73408039,98.83522335,98.9343162,99.03361509,99.12963165,99.22462432,99.31798708,99.406099,99.47094962,99.52808994,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.10418603,41.76206234,42.53436983,43.35532601,44.18659231,45.1258447,46.08830402,47.04373309,48.06953898,49.07233972,50.04465908,50.79227236,51.67281087,52.55054069,53.44252864,54.36039054,55.29019347,56.18167058,57.07303232,57.98724894,58.88579758,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.50919863,78.09839267,78.68638379,79.28069216,79.86514111,80.43023117,81.00140153,81.5687731,82.13231129,82.6865808,83.24081514,83.79177284,84.34158697,84.89529586,85.45602089,86.0138146,86.5669961,87.11541478,87.65581112,88.18384267,88.67636183,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Middle income,MIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81.05803767,81.51423518,82.14738191,82.77712392,83.39288655,83.99020469,84.58125929,85.15951702,85.72722783,86.27854701,86.82114981,87.35158368,87.87351231,88.38884181,88.90050875,89.40303982,89.89079806,90.31372642,90.78507423,91.23392562,91.65558233,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Upper middle income,UMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85.07805,85.41836791,86.14098877,86.84897852,87.53907729,88.21221518,88.86415742,89.49429283,90.10514343,90.69062432,91.25722271,91.7975388,92.31472704,92.81132756,93.2902693,93.75236885,94.18550736,94.54978377,94.96314205,95.33946971,95.70027828,..
